"","name","year","F","M","greatermale"
"60022","Liron",2014,0,79,TRUE
"60023","Lis",2016,276,0,FALSE
"60024","Lisa",2000,0,2788,TRUE
"60025","Lisa",2016,964673,0,FALSE
"60026","Lisaann",1997,582,0,FALSE
"60027","Lisaanne",1984,63,0,FALSE
"60028","Lisabella",2014,19,0,FALSE
"60029","Lisabelle",2016,6,0,FALSE
"60030","Lisabeth",2012,1258,0,FALSE
"60031","Lisah",1980,5,0,FALSE
"60032","Lisajean",1963,5,0,FALSE
"60033","Lisajo",1964,10,0,FALSE
"60034","Lisamaria",1988,17,0,FALSE
"60035","Lisamarie",2016,1813,0,FALSE
"60036","Lisander",2010,0,19,TRUE
"60037","Lisandra",2016,1593,0,FALSE
"60038","Lisandro",2002,5,0,FALSE
"60039","Lisandro",2016,0,1713,TRUE
"60040","Lisania",2010,58,0,FALSE
"60041","Lisann",1968,23,0,FALSE
"60042","Lisanna",2016,26,0,FALSE
"60043","Lisanne",1995,408,0,FALSE
"60044","Lisbed",2003,24,0,FALSE
"60045","Lisbel",1998,17,0,FALSE
"60046","Lisbet",2015,961,0,FALSE
"60047","Lisbeth",2016,5590,0,FALSE
"60048","Lisbett",2002,11,0,FALSE
"60049","Lisbon",1923,0,5,TRUE
"60050","Lise",2015,2771,0,FALSE
"60051","Lised",2001,5,0,FALSE
"60052","Lisel",2008,89,0,FALSE
"60053","Liseli",2007,5,0,FALSE
"60054","Liselle",2013,33,0,FALSE
"60055","Liset",2013,1019,0,FALSE
"60056","Lisete",1989,8,0,FALSE
"60057","Liseth",2016,697,0,FALSE
"60058","Lisett",2012,488,0,FALSE
"60059","Lisetta",1964,15,0,FALSE
"60060","Lisette",2016,9308,0,FALSE
"60061","Lish",1942,0,24,TRUE
"60062","Lish",1965,7,0,FALSE
"60063","Lisha",2016,2364,0,FALSE
"60064","Lishia",1980,28,0,FALSE
"60065","Lisi",2008,24,0,FALSE
"60066","Lisia",2011,191,0,FALSE
"60067","Lisiate",1987,0,5,TRUE
"60068","Lisl",1990,60,0,FALSE
"60069","Lisle",1971,21,0,FALSE
"60070","Lisle",1979,0,543,TRUE
"60071","Lislie",1985,27,0,FALSE
"60072","Lismari",2007,6,0,FALSE
"60073","Lismarie",2010,23,0,FALSE
"60074","Lismary",2015,60,0,FALSE
"60075","Liss",2016,6,0,FALSE
"60076","Lissa",2016,3859,0,FALSE
"60077","Lissandra",2016,266,0,FALSE
"60078","Lissandro",2016,0,131,TRUE
"60079","Lissbet",2002,5,0,FALSE
"60080","Lissbeth",2007,11,0,FALSE
"60081","Lisset",2016,1442,0,FALSE
"60082","Lissete",2011,432,0,FALSE
"60083","Lisseth",2016,612,0,FALSE
"60084","Lissett",2014,607,0,FALSE
"60085","Lissette",1986,0,5,TRUE
"60086","Lissette",2016,7353,0,FALSE
"60087","Lissianna",2010,5,0,FALSE
"60088","Lissie",2010,933,0,FALSE
"60089","Lissy",2015,63,0,FALSE
"60090","Lister",1962,0,128,TRUE
"60091","Liston",2016,0,904,TRUE
"60092","Lisvet",2008,103,0,FALSE
"60093","Lisveth",2003,6,0,FALSE
"60094","Lisvette",1993,5,0,FALSE
"60095","Lita",2016,4268,0,FALSE
"60096","Lital",2015,29,0,FALSE
"60097","Litany",1985,6,0,FALSE
"60098","Litasha",1987,25,0,FALSE
"60099","Litcy",2004,6,0,FALSE
"60100","Litha",1964,261,0,FALSE
"60101","Lithzy",2008,66,0,FALSE
"60102","Litia",2015,36,0,FALSE
"60103","Liticia",1984,121,0,FALSE
"60104","Litisha",1991,256,0,FALSE
"60105","Lititia",1985,97,0,FALSE
"60106","Lito",1989,0,15,TRUE
"60107","Litonia",1972,5,0,FALSE
"60108","Litonya",1983,26,0,FALSE
"60109","Litsa",1977,21,0,FALSE
"60110","Litsi",2000,6,0,FALSE
"60111","Litsy",2012,92,0,FALSE
"60112","Litta",1889,5,0,FALSE
"60113","Littie",1956,623,0,FALSE
"60114","Little",1994,218,0,FALSE
"60115","Little",2015,0,1568,TRUE
"60116","Littleton",1959,0,312,TRUE
"60117","Littzy",2012,38,0,FALSE
"60118","Litza",2001,5,0,FALSE
"60119","Litzi",2015,495,0,FALSE
"60120","Litzie",2010,12,0,FALSE
"60121","Litzy",2000,0,6,TRUE
"60122","Litzy",2016,6111,0,FALSE
"60123","Litzzy",2012,43,0,FALSE
"60124","Lium",2016,0,31,TRUE
"60125","Lius",1982,0,5,TRUE
"60126","Liv",2016,3330,0,FALSE
"60127","Liva",2013,10,0,FALSE
"60128","Livan",2016,0,239,TRUE
"60129","Livana",2016,20,0,FALSE
"60130","Livanna",2016,7,0,FALSE
"60131","Livea",2008,5,0,FALSE
"60132","Livee",2013,5,0,FALSE
"60133","Lively",2016,90,0,FALSE
"60134","Livi",2016,279,0,FALSE
"60135","Livia",2016,7042,0,FALSE
"60136","Liviah",2016,53,0,FALSE
"60137","Livian",2016,133,0,FALSE
"60138","Liviana",2016,257,0,FALSE
"60139","Livianna",2016,79,0,FALSE
"60140","Livie",2016,262,0,FALSE
"60141","Livier",2016,278,0,FALSE
"60142","Livija",2008,5,0,FALSE
"60143","Livingston",2016,25,885,TRUE
"60144","Livinia",2016,18,0,FALSE
"60145","Livio",1968,0,165,TRUE
"60146","Liviya",2016,139,0,FALSE
"60147","Livvie",2014,33,0,FALSE
"60148","Livvy",2016,203,0,FALSE
"60149","Livy",2016,201,0,FALSE
"60150","Livya",2015,39,0,FALSE
"60151","Lixandro",2002,0,10,TRUE
"60152","Lixy",2006,6,0,FALSE
"60153","Liya",2016,1243,0,FALSE
"60154","Liyah",2016,1638,0,FALSE
"60155","Liyam",2015,0,14,TRUE
"60156","Liyan",2015,5,0,FALSE
"60157","Liyan",2016,0,6,TRUE
"60158","Liyana",2016,527,0,FALSE
"60159","Liyanah",2016,16,0,FALSE
"60160","Liyanna",2016,65,0,FALSE
"60161","Liyat",2016,52,0,FALSE
"60162","Liyla",2016,78,0,FALSE
"60163","Liylah",2016,38,0,FALSE
"60164","Liyu",2016,44,0,FALSE
"60165","Liz",2016,8941,0,FALSE
"60166","Liza",1984,0,14,TRUE
"60167","Liza",2016,16526,0,FALSE
"60168","Lizabella",2015,48,0,FALSE
"60169","Lizabelle",2016,10,0,FALSE
"60170","Lizabeth",2016,5498,0,FALSE
"60171","Lizah",2011,12,0,FALSE
"60172","Lizaida",1980,11,0,FALSE
"60173","Lizamarie",1993,32,0,FALSE
"60174","Lizandra",2016,502,0,FALSE
"60175","Lizandro",2016,0,749,TRUE
"60176","Lizania",2008,85,0,FALSE
"60177","Lizann",1985,103,0,FALSE
"60178","Lizanne",1995,404,0,FALSE
"60179","Lizardo",2010,0,10,TRUE
"60180","Lizbeht",2004,29,0,FALSE
"60181","Lizbella",2015,5,0,FALSE
"60182","Lizbet",2016,1195,0,FALSE
"60183","Lizbeth",2004,0,31,TRUE
"60184","Lizbeth",2016,23918,0,FALSE
"60185","Lizbett",2009,109,0,FALSE
"60186","Lizbette",2003,39,0,FALSE
"60187","Lizbhet",2006,24,0,FALSE
"60188","Lize",1999,5,0,FALSE
"60189","Lizeht",1999,5,0,FALSE
"60190","Lizel",2000,13,0,FALSE
"60191","Lizelle",2013,51,0,FALSE
"60192","Lizet",2016,2464,0,FALSE
"60193","Lizete",2006,48,0,FALSE
"60194","Lizeth",1990,0,9,TRUE
"60195","Lizeth",2016,8106,0,FALSE
"60196","Lizethe",1999,5,0,FALSE
"60197","Lizett",2016,1168,0,FALSE
"60198","Lizetta",1921,11,0,FALSE
"60199","Lizette",1986,0,5,TRUE
"60200","Lizette",2016,11739,0,FALSE
"60201","Lizhet",1999,5,0,FALSE
"60202","Lizie",1923,15,0,FALSE
"60203","Lizmar",2015,37,0,FALSE
"60204","Lizmari",2010,31,0,FALSE
"60205","Lizmarie",2016,454,0,FALSE
"60206","Lizmary",2014,169,0,FALSE
"60207","Lizneidy",2006,5,0,FALSE
"60208","Lizsandra",2010,6,0,FALSE
"60209","Lizvet",2007,62,0,FALSE
"60210","Lizveth",2005,37,0,FALSE
"60211","Lizvette",2004,70,0,FALSE
"60212","Lizy",2014,13,0,FALSE
"60213","Lizz",1962,6,0,FALSE
"60214","Lizza",2009,55,0,FALSE
"60215","Lizzbeth",2011,10,0,FALSE
"60216","Lizzet",2016,618,0,FALSE
"60217","Lizzete",2010,103,0,FALSE
"60218","Lizzeth",2016,540,0,FALSE
"60219","Lizzett",2009,221,0,FALSE
"60220","Lizzette",2016,1698,0,FALSE
"60221","Lizzi",2005,7,0,FALSE
"60222","Lizzie",1940,0,102,TRUE
"60223","Lizzie",2016,38708,0,FALSE
"60224","Lizzieann",2010,10,0,FALSE
"60225","Lizzy",2016,587,0,FALSE
"60226","Lj",2016,0,168,TRUE
"60227","Ljiljana",1974,10,0,FALSE
"60228","Lladira",1998,32,0,FALSE
"60229","Llamile",2000,6,0,FALSE
"60230","Llana",2007,72,0,FALSE
"60231","Llandel",2011,0,7,TRUE
"60232","Llaneli",1994,6,0,FALSE
"60233","Llanet",1986,5,0,FALSE
"60234","Llareli",2007,15,0,FALSE
"60235","Llarely",2001,5,0,FALSE
"60236","Llasmin",2006,47,0,FALSE
"60237","Llayla",2008,5,0,FALSE
"60238","Llecenia",2000,5,0,FALSE
"60239","Llenifer",2003,12,0,FALSE
"60240","Llesenia",1999,202,0,FALSE
"60241","Llesica",1993,14,0,FALSE
"60242","Llewellyn",2015,291,0,FALSE
"60243","Llewellyn",2016,0,3315,TRUE
"60244","Llewelyn",2015,0,82,TRUE
"60245","Llewyn",2016,0,115,TRUE
"60246","Lleyton",2016,0,670,TRUE
"60247","Llia",1980,6,0,FALSE
"60248","Lliam",2016,0,341,TRUE
"60249","Llinda",1959,6,0,FALSE
"60250","Lloana",1980,5,0,FALSE
"60251","Llona",1953,27,0,FALSE
"60252","Llovani",1993,0,5,TRUE
"60253","Lloyal",2013,0,7,TRUE
"60254","Lloyd",1987,999,0,FALSE
"60255","Lloyd",2016,0,160043,TRUE
"60256","Lloyde",1965,0,149,TRUE
"60257","Lloydene",1952,11,0,FALSE
"60258","Lloydine",1947,5,0,FALSE
"60259","Lloyed",1917,0,5,TRUE
"60260","Llubia",2008,6,0,FALSE
"60261","Lluliana",2006,26,0,FALSE
"60262","Llulisa",1998,13,0,FALSE
"60263","Lluvia",2016,2969,0,FALSE
"60264","Lluviana",2009,6,0,FALSE
"60265","Lluvy",2005,5,0,FALSE
"60266","Llyod",1973,0,10,TRUE
"60267","Lo",1957,26,0,FALSE
"60268","Lo",1997,0,33,TRUE
"60269","Loa",2016,768,0,FALSE
"60270","Loagan",2009,0,10,TRUE
"60271","Loagen",2007,0,5,TRUE
"60272","Loah",2014,6,0,FALSE
"60273","Loai",2016,0,12,TRUE
"60274","Loal",1966,0,27,TRUE
"60275","Loammi",2007,6,0,FALSE
"60276","Loan",2000,426,0,FALSE
"60277","Loana",2014,49,0,FALSE
"60278","Loann",1969,338,0,FALSE
"60279","Loanna",1971,23,0,FALSE
"60280","Loanne",1964,130,0,FALSE
"60281","Loany",2016,49,0,FALSE
"60282","Loarine",1923,5,0,FALSE
"60283","Loay",2016,0,34,TRUE
"60284","Loberta",1929,11,0,FALSE
"60285","Lobsang",2015,0,11,TRUE
"60286","Loc",2013,0,274,TRUE
"60287","Locadio",1934,0,11,TRUE
"60288","Loch",2015,0,35,TRUE
"60289","Lochlain",2009,0,17,TRUE
"60290","Lochlainn",2016,0,11,TRUE
"60291","Lochlan",2016,36,1794,TRUE
"60292","Lochlann",2016,0,170,TRUE
"60293","Lochlen",2015,0,11,TRUE
"60294","Lochlin",2016,0,66,TRUE
"60295","Lochlyn",2016,149,26,FALSE
"60296","Lochlynn",2015,26,0,FALSE
"60297","Locie",1918,16,0,FALSE
"60298","Lock",1926,0,16,TRUE
"60299","Locke",2016,0,530,TRUE
"60300","Lockie",1950,464,0,FALSE
"60301","Locklan",2016,0,63,TRUE
"60302","Locklin",2016,0,18,TRUE
"60303","Locklyn",2014,0,10,TRUE
"60304","Locklyn",2016,196,0,FALSE
"60305","Locklynn",2015,33,0,FALSE
"60306","Locksley",2013,0,5,TRUE
"60307","Lockwood",1942,0,27,TRUE
"60308","Locryn",2016,0,9,TRUE
"60309","Loda",1941,166,0,FALSE
"60310","Loddie",1917,0,7,TRUE
"60311","Loddie",1928,6,0,FALSE
"60312","Lodean",1927,15,0,FALSE
"60313","Lodell",1927,22,0,FALSE
"60314","Lodema",1956,498,0,FALSE
"60315","Loden",2016,0,92,TRUE
"60316","Lodena",1935,34,0,FALSE
"60317","Lodia",1921,7,0,FALSE
"60318","Lodie",1945,153,0,FALSE
"60319","Lodine",1935,5,0,FALSE
"60320","Lodis",1946,0,10,TRUE
"60321","Loeda",1928,7,0,FALSE
"60322","Loegan",2012,0,12,TRUE
"60323","Loel",1942,5,0,FALSE
"60324","Loel",1975,0,278,TRUE
"60325","Loella",2016,144,0,FALSE
"60326","Loena",1925,23,0,FALSE
"60327","Loene",1942,11,0,FALSE
"60328","Loeta",1958,277,0,FALSE
"60329","Loetta",1965,429,0,FALSE
"60330","Loette",1933,23,0,FALSE
"60331","Loeva",1928,30,0,FALSE
"60332","Loey",2011,17,0,FALSE
"60333","Loften",1924,0,5,TRUE
"60334","Lofton",2016,0,568,TRUE
"60335","Logahn",2014,0,5,TRUE
"60336","Logahn",2015,7,0,FALSE
"60337","Logan",2016,23317,306404,TRUE
"60338","Loganjames",2008,0,5,TRUE
"60339","Logann",2012,0,22,TRUE
"60340","Logann",2016,453,0,FALSE
"60341","Loganne",2013,39,0,FALSE
"60342","Logen",2016,158,1189,TRUE
"60343","Logene",1930,5,0,FALSE
"60344","Loggan",2006,0,7,TRUE
"60345","Loghan",2016,413,435,TRUE
"60346","Logic",2016,0,17,TRUE
"60347","Login",2001,11,0,FALSE
"60348","Login",2007,0,126,TRUE
"60349","Logon",2011,0,81,TRUE
"60350","Logun",2015,0,378,TRUE
"60351","Logunn",2009,0,5,TRUE
"60352","Logyn",2016,211,166,FALSE
"60353","Logynn",2016,28,0,FALSE
"60354","Lohan",2012,0,5,TRUE
"60355","Lohgan",2015,0,40,TRUE
"60356","Lohgan",2016,48,0,FALSE
"60357","Lohith",2015,0,44,TRUE
"60358","Lohn",1946,0,5,TRUE
"60359","Lohoma",1969,12,0,FALSE
"60360","Loi",1966,12,0,FALSE
"60361","Loi",2000,0,53,TRUE
"60362","Loic",2016,0,284,TRUE
"60363","Loice",1918,0,6,TRUE
"60364","Loice",1935,52,0,FALSE
"60365","Loid",1962,0,39,TRUE
"60366","Loida",2016,667,0,FALSE
"60367","Loie",2016,196,0,FALSE
"60368","Loir",1972,10,0,FALSE
"60369","Lois",2006,0,2637,TRUE
"60370","Lois",2016,331822,0,FALSE
"60371","Loisann",1962,184,0,FALSE
"60372","Loisanne",1945,7,0,FALSE
"60373","Loise",1931,0,37,TRUE
"60374","Loise",1981,817,0,FALSE
"60375","Loisjean",1928,13,0,FALSE
"60376","Loismae",1928,11,0,FALSE
"60377","Loisteen",1957,34,0,FALSE
"60378","Loistene",1952,19,0,FALSE
"60379","Loistine",1960,85,0,FALSE
"60380","Lojain",2016,22,0,FALSE
"60381","Lokelani",2016,111,0,FALSE
"60382","Loken",2016,0,14,TRUE
"60383","Lokesh",2010,0,22,TRUE
"60384","Loki",2015,32,0,FALSE
"60385","Loki",2016,0,918,TRUE
"60386","Lola",1944,0,275,TRUE
"60387","Lola",2016,85702,0,FALSE
"60388","Lolabelle",1916,5,0,FALSE
"60389","Lolah",2016,153,0,FALSE
"60390","Lolamae",2016,79,0,FALSE
"60391","Lolan",1932,0,5,TRUE
"60392","Lolana",2015,6,0,FALSE
"60393","Lolanda",1978,30,0,FALSE
"60394","Lolani",2011,6,0,FALSE
"60395","Lolar",1918,13,0,FALSE
"60396","Loleatha",1962,15,0,FALSE
"60397","Loleatta",1977,5,0,FALSE
"60398","Lolene",1964,26,0,FALSE
"60399","Loleta",1987,1021,0,FALSE
"60400","Loletha",1982,240,0,FALSE
"60401","Lolethia",1963,5,0,FALSE
"60402","Loletia",1963,23,0,FALSE
"60403","Loletta",1984,256,0,FALSE
"60404","Lolisa",1972,25,0,FALSE
"60405","Lolita",2016,8548,0,FALSE
"60406","Lolitha",1982,96,0,FALSE
"60407","Lolitta",1978,35,0,FALSE
"60408","Lolla",2014,41,0,FALSE
"60409","Lollie",2011,1014,0,FALSE
"60410","Lolly",2016,308,0,FALSE
"60411","Lolo",1923,11,0,FALSE
"60412","Lolo",1929,0,5,TRUE
"60413","Loma",1935,0,5,TRUE
"60414","Loma",1985,2284,0,FALSE
"60415","Loman",1967,0,283,TRUE
"60416","Lomant",1973,0,5,TRUE
"60417","Lomar",1992,0,17,TRUE
"60418","Lomax",1957,0,133,TRUE
"60419","Lometa",1935,88,0,FALSE
"60420","Lomie",1934,36,0,FALSE
"60421","Lomont",1980,0,18,TRUE
"60422","Lon",1968,20,0,FALSE
"60423","Lon",2016,0,9807,TRUE
"60424","Lona",1928,0,17,TRUE
"60425","Lona",2016,10770,0,FALSE
"60426","Lonald",1967,0,75,TRUE
"60427","Lonan",2016,0,10,TRUE
"60428","Lonard",1959,0,5,TRUE
"60429","Lonas",1934,0,41,TRUE
"60430","Londa",1995,1669,0,FALSE
"60431","Londale",1995,0,15,TRUE
"60432","Londan",2016,135,0,FALSE
"60433","Londell",2015,0,640,TRUE
"60434","Londen",2016,373,217,FALSE
"60435","Londi",1978,5,0,FALSE
"60436","Londie",1977,13,0,FALSE
"60437","Londin",2015,127,0,FALSE
"60438","Londo",1929,0,5,TRUE
"60439","London",2016,32508,8276,FALSE
"60440","Londonmarie",2015,18,0,FALSE
"60441","Londonn",2013,5,0,FALSE
"60442","Londonrose",2012,5,0,FALSE
"60443","Londrea",1970,5,0,FALSE
"60444","Londyn",2016,14836,312,FALSE
"60445","Londynmarie",2012,6,0,FALSE
"60446","Londynn",2016,1526,0,FALSE
"60447","Londynne",2015,14,0,FALSE
"60448","Lone",1928,0,11,TRUE
"60449","Lonel",1932,0,6,TRUE
"60450","Lonell",1936,23,0,FALSE
"60451","Lonell",2010,0,763,TRUE
"60452","Lones",1938,0,11,TRUE
"60453","Lonesha",1999,5,0,FALSE
"60454","Loneta",1948,118,0,FALSE
"60455","Lonetta",1988,304,0,FALSE
"60456","Lonette",1986,198,0,FALSE
"60457","Loney",1939,280,0,FALSE
"60458","Loney",1987,0,505,TRUE
"60459","Long",2016,0,1826,TRUE
"60460","Longin",1921,0,14,TRUE
"60461","Longina",1927,25,0,FALSE
"60462","Longino",1998,0,74,TRUE
"60463","Loni",1984,0,108,TRUE
"60464","Loni",2016,3627,0,FALSE
"60465","Lonia",1964,250,0,FALSE
"60466","Lonie",1989,1677,0,FALSE
"60467","Lonie",1990,0,1078,TRUE
"60468","Lonika",1983,5,0,FALSE
"60469","Lonis",1963,0,16,TRUE
"60470","Lonisha",1999,61,0,FALSE
"60471","Lonita",1989,464,0,FALSE
"60472","Lonn",1980,0,392,TRUE
"60473","Lonna",2016,3297,0,FALSE
"60474","Lonne",1977,0,39,TRUE
"60475","Lonnel",2004,0,70,TRUE
"60476","Lonnell",2016,0,1091,TRUE
"60477","Lonnesha",1990,5,0,FALSE
"60478","Lonnetta",1983,61,0,FALSE
"60479","Lonnette",1988,204,0,FALSE
"60480","Lonney",1986,0,286,TRUE
"60481","Lonni",1965,0,19,TRUE
"60482","Lonni",2003,381,0,FALSE
"60483","Lonnia",1945,5,0,FALSE
"60484","Lonnie",2016,6846,93632,TRUE
"60485","Lonniel",1960,0,6,TRUE
"60486","Lonniesha",1988,5,0,FALSE
"60487","Lonnisha",1996,30,0,FALSE
"60488","Lonnita",1972,5,0,FALSE
"60489","Lonny",1982,60,0,FALSE
"60490","Lonny",2014,0,6304,TRUE
"60491","Lontrell",2012,0,6,TRUE
"60492","Lonya",1981,65,0,FALSE
"60493","Lonyea",2000,5,0,FALSE
"60494","Lonza",1971,0,360,TRUE
"60495","Lonzel",1975,0,10,TRUE
"60496","Lonzell",2015,0,466,TRUE
"60497","Lonzetta",1969,52,0,FALSE
"60498","Lonzie",1996,0,776,TRUE
"60499","Lonzo",2016,0,3770,TRUE
"60500","Lonzy",1955,0,81,TRUE
"60501","Loomis",1947,0,125,TRUE
"60502","Looney",1918,0,6,TRUE
"60503","Lopaka",2014,0,134,TRUE
"60504","Lopez",1995,0,90,TRUE
"60505","Lor",1992,0,38,TRUE
"60506","Lora",1987,0,249,TRUE
"60507","Lora",2016,51760,0,FALSE
"60508","Lorae",1996,80,0,FALSE
"60509","Lorah",2012,92,0,FALSE
"60510","Lorain",1939,0,213,TRUE
"60511","Lorain",2009,1024,0,FALSE
"60512","Loraina",2016,140,0,FALSE
"60513","Loraine",1940,0,340,TRUE
"60514","Loraine",2016,17101,0,FALSE
"60515","Lorainne",1989,40,0,FALSE
"60516","Loral",1938,0,54,TRUE
"60517","Loral",2005,100,0,FALSE
"60518","Loralai",2016,253,0,FALSE
"60519","Loralea",1970,10,0,FALSE
"60520","Loralee",2016,1733,0,FALSE
"60521","Loralei",2016,1216,0,FALSE
"60522","Lorali",2016,332,0,FALSE
"60523","Loralie",2016,760,0,FALSE
"60524","Loralye",2016,186,0,FALSE
"60525","Loralyn",2016,357,0,FALSE
"60526","Loralynn",2015,26,0,FALSE
"60527","Loramae",1926,5,0,FALSE
"60528","Loran",2015,811,3683,TRUE
"60529","Lorana",1992,67,0,FALSE
"60530","Lorance",1989,0,174,TRUE
"60531","Loranda",1990,97,0,FALSE
"60532","Lorane",1930,0,5,TRUE
"60533","Lorane",1994,423,0,FALSE
"60534","Lorann",1987,104,0,FALSE
"60535","Loranna",2003,12,0,FALSE
"60536","Loranne",1964,16,0,FALSE
"60537","Loranza",1930,0,29,TRUE
"60538","Loranzo",1993,0,138,TRUE
"60539","Loras",1964,0,226,TRUE
"60540","Loray",1970,86,0,FALSE
"60541","Lorayn",1921,12,0,FALSE
"60542","Lorayna",2015,5,0,FALSE
"60543","Lorayne",2010,1147,0,FALSE
"60544","Lorcan",2016,0,151,TRUE
"60545","Lord",2016,0,515,TRUE
"60546","Lorde",2014,5,0,FALSE
"60547","Lordina",2015,5,0,FALSE
"60548","Lore",2006,1082,0,FALSE
"60549","Lorea",2016,175,0,FALSE
"60550","Loreal",2016,1566,0,FALSE
"60551","Lorean",1992,1368,0,FALSE
"60552","Loreana",2000,10,0,FALSE
"60553","Loreane",1928,29,0,FALSE
"60554","Loreatha",1963,60,0,FALSE
"60555","Lorece",1953,100,0,FALSE
"60556","Loreda",1958,300,0,FALSE
"60557","Loredana",2001,268,0,FALSE
"60558","Loree",1931,0,5,TRUE
"60559","Loree",2004,3464,0,FALSE
"60560","Loreen",2015,3548,0,FALSE
"60561","Loreena",2005,118,0,FALSE
"60562","Loreene",1969,5,0,FALSE
"60563","Loreeta",1946,5,0,FALSE
"60564","Loreina",2014,11,0,FALSE
"60565","Loreine",1925,21,0,FALSE
"60566","Loreita",1946,15,0,FALSE
"60567","Lorel",1938,0,5,TRUE
"60568","Lorel",2016,283,0,FALSE
"60569","Lorelai",2016,4391,0,FALSE
"60570","Lorelay",2016,6,0,FALSE
"60571","Lorelee",1975,160,0,FALSE
"60572","Lorelei",2016,12117,0,FALSE
"60573","Loreley",2016,82,0,FALSE
"60574","Loreli",2016,531,0,FALSE
"60575","Lorelie",2016,367,0,FALSE
"60576","Lorell",1971,0,42,TRUE
"60577","Lorell",1992,305,0,FALSE
"60578","Lorella",1976,345,0,FALSE
"60579","Lorelle",2016,912,0,FALSE
"60580","Lorely",2016,166,0,FALSE
"60581","Lorelyn",1948,11,0,FALSE
"60582","Loren",2016,12084,45962,TRUE
"60583","Lorena",1996,0,219,TRUE
"60584","Lorena",2016,43331,0,FALSE
"60585","Lorence",1921,6,0,FALSE
"60586","Lorence",2016,0,642,TRUE
"60587","Lorencita",1982,15,0,FALSE
"60588","Lorenda",2007,829,0,FALSE
"60589","Lorene",1968,0,113,TRUE
"60590","Lorene",2016,39186,0,FALSE
"60591","Lorenia",2002,266,0,FALSE
"60592","Lorenn",2011,5,0,FALSE
"60593","Lorenna",2016,125,0,FALSE
"60594","Lorensa",1924,5,0,FALSE
"60595","Lorenso",2012,0,402,TRUE
"60596","Lorentz",1934,0,23,TRUE
"60597","Lorenz",2016,0,1655,TRUE
"60598","Lorenza",2014,0,3681,TRUE
"60599","Lorenza",2016,3017,0,FALSE
"60600","Lorenze",1927,0,10,TRUE
"60601","Lorenzia",1958,0,11,TRUE
"60602","Lorenzo",1993,307,0,FALSE
"60603","Lorenzo",2016,0,61778,TRUE
"60604","Loresa",1979,39,0,FALSE
"60605","Lorese",1960,23,0,FALSE
"60606","Loressa",1989,18,0,FALSE
"60607","Loreta",2014,1220,0,FALSE
"60608","Loretha",1995,1792,0,FALSE
"60609","Loreto",1977,16,0,FALSE
"60610","Loreto",2015,0,448,TRUE
"60611","Lorett",1968,15,0,FALSE
"60612","Loretta",1981,0,501,TRUE
"60613","Loretta",2016,174616,0,FALSE
"60614","Lorette",2012,1097,0,FALSE
"60615","Loretto",1920,0,5,TRUE
"60616","Loretto",1964,922,0,FALSE
"60617","Lorey",1984,265,0,FALSE
"60618","Loreyna",2014,11,0,FALSE
"60619","Lorez",1963,11,0,FALSE
"60620","Lori",1988,0,853,TRUE
"60621","Lori",2016,340678,0,FALSE
"60622","Loria",2009,1461,0,FALSE
"60623","Loriah",2015,54,0,FALSE
"60624","Lorian",2013,233,0,FALSE
"60625","Loriana",2016,360,0,FALSE
"60626","Loriane",1978,32,0,FALSE
"60627","Loriann",2016,3685,0,FALSE
"60628","Lorianna",2016,356,0,FALSE
"60629","Lorianne",2016,1620,0,FALSE
"60630","Loribeth",2000,130,0,FALSE
"60631","Lorice",1987,344,0,FALSE
"60632","Lorida",1966,5,0,FALSE
"60633","Lorie",1975,0,104,TRUE
"60634","Lorie",2016,21865,0,FALSE
"60635","Lorieann",1972,73,0,FALSE
"60636","Loriece",1928,11,0,FALSE
"60637","Loriel",2016,211,0,FALSE
"60638","Loriell",1991,5,0,FALSE
"60639","Lorielle",2016,299,0,FALSE
"60640","Lorien",2016,853,0,FALSE
"60641","Loriena",1919,5,0,FALSE
"60642","Loriene",1967,124,0,FALSE
"60643","Lorii",1960,16,0,FALSE
"60644","Lorijean",1972,61,0,FALSE
"60645","Lorijo",1970,24,0,FALSE
"60646","Lorik",2016,0,61,TRUE
"60647","Lorilai",2015,12,0,FALSE
"60648","Lorilea",1967,10,0,FALSE
"60649","Lorilee",1998,853,0,FALSE
"60650","Lorilei",2016,224,0,FALSE
"60651","Lorilie",1960,10,0,FALSE
"60652","Lorilyn",1990,296,0,FALSE
"60653","Lorilynn",1980,130,0,FALSE
"60654","Lorimar",1986,28,0,FALSE
"60655","Lorimer",1935,0,66,TRUE
"60656","Lorin",2016,2586,4689,TRUE
"60657","Lorina",2016,1762,0,FALSE
"60658","Lorinda",2016,4658,0,FALSE
"60659","Lorine",1934,0,12,TRUE
"60660","Lorine",2002,8730,0,FALSE
"60661","Loring",1973,22,0,FALSE
"60662","Loring",1990,0,1284,TRUE
"60663","Lorinne",1956,10,0,FALSE
"60664","Lorinza",1951,0,10,TRUE
"60665","Lorinzo",1973,0,35,TRUE
"60666","Loris",2005,1694,0,FALSE
"60667","Loris",2015,0,567,TRUE
"60668","Lorisa",2005,402,0,FALSE
"60669","Lorise",1956,10,0,FALSE
"60670","Lorisha",1992,10,0,FALSE
"60671","Lorissa",2016,1226,0,FALSE
"60672","Lorita",1992,1748,0,FALSE
"60673","Loritta",1966,23,0,FALSE
"60674","Loriyah",2012,6,0,FALSE
"60675","Lorma",1941,70,0,FALSE
"60676","Lorman",1926,0,7,TRUE
"60677","Lorn",2003,0,805,TRUE
